id,url,name,review_rating
165,https://place.map.kakao.com/1531960250,무쏘 성대점,2.3
166,https://place.map.kakao.com/11226106,피자스쿨 성대점,2.6
167,https://place.map.kakao.com/1014093517,기똥찬고기,5.0
168,https://place.map.kakao.com/8947912,동해바다회,4.0
169,https://place.map.kakao.com/243310751,태영생막창,3.8
170,https://place.map.kakao.com/21323905,송원칼국수,4.5
171,https://place.map.kakao.com/1361763675,비건카페 모앤더비,4.9
172,https://place.map.kakao.com/16014416,청진동해장국 율전성대점,3.4
173,https://place.map.kakao.com/324405971,뉴트로포차1972재개발구역 성대점,4.7
174,https://place.map.kakao.com/1830157990,솔트타운피자,4.9
175,https://place.map.kakao.com/935640855,카페로디,4.6
176,https://place.map.kakao.com/724821886,율천회관,4.4
177,https://place.map.kakao.com/9053975,북한산조개구이,3.8
178,https://place.map.kakao.com/11813911,동촌샤브칼국수 천천점,4.1
179,https://place.map.kakao.com/922808226,하우짓 블랙,4.7
180,https://place.map.kakao.com/585080783,심,4.7
181,https://place.map.kakao.com/2119673908,노랑냄비와석쇠구이집,4.8
182,https://place.map.kakao.com/1507085310,아람삼계탕,3.5
183,https://place.map.kakao.com/1224099552,미가라멘 성대본점,3.8
184,https://place.map.kakao.com/17225323,태화루,3.2
185,https://place.map.kakao.com/1579032099,신화쭈꾸미 성대점,4.2
186,https://place.map.kakao.com/1813246940,독산성족발&순대국 성대점,3.0
187,https://place.map.kakao.com/632468732,더맛구이구이쪽갈비 성균관대점,4.2
188,https://place.map.kakao.com/24924013,교촌치킨 정자2호점,1.7
189,https://place.map.kakao.com/848146441,월드오징어바다 성균관대점,3.2
190,https://place.map.kakao.com/274119991,원숭이초밥,4.6
191,https://place.map.kakao.com/2017609824,BBQ 수원율전점,3.9
192,https://place.map.kakao.com/582394902,양지촌,5.0
193,https://place.map.kakao.com/1609558752,깡우동 수원성균관대점,4.6
194,https://place.map.kakao.com/454412435,컴포즈커피 수원성균관대점,4.8
195,https://place.map.kakao.com/219227261,동문시장맨끝집 성균관대점,0.0
196,https://place.map.kakao.com/713486459,화원루 천천점,3.7
197,https://place.map.kakao.com/27258679,만다,4.5
198,https://place.map.kakao.com/27344726,육회독존,2.7
199,https://place.map.kakao.com/331363212,성대지붕,3.0
200,https://place.map.kakao.com/1225809321,디저트39 성대점,4.5
201,https://place.map.kakao.com/11567579,독도참치,3.7
202,https://place.map.kakao.com/764374529,화원루,2.9
203,https://place.map.kakao.com/1236230631,휘미관,4.8
204,https://place.map.kakao.com/1541357379,마리,0.0
205,https://place.map.kakao.com/1365016719,마이요거트립 성균관대역점,5.0
206,https://place.map.kakao.com/265211549,행복한손칼국수,4.0
207,https://place.map.kakao.com/1209089174,1984그수육집칼국수 수원천천점,4.4
208,https://place.map.kakao.com/1665769841,닭강정스토리,5.0
209,https://place.map.kakao.com/83246451,핵밥 수원성균관대점,1.8
210,https://place.map.kakao.com/892131283,홍성마라미방 성균관대2호점,4.2
211,https://place.map.kakao.com/1187387242,양뜰양꼬치 성내점,0.0
212,https://place.map.kakao.com/15242753,국수나무 수원율전점,3.9
213,https://place.map.kakao.com/1051593113,화락바베큐치킨 수원성대점,5.0
214,https://place.map.kakao.com/1591753205,버터랏츠,4.8
215,https://place.map.kakao.com/1742659364,성대밥상,4.2
216,https://place.map.kakao.com/1409883460,청원순두부,4.4
217,https://place.map.kakao.com/928464447,뎅과 꼬치로 수원본점,4.6
218,https://place.map.kakao.com/831655475,감례밥상,5.0
219,https://place.map.kakao.com/2124427467,하노이맥주밤거리 수원성대점,4.8
220,https://place.map.kakao.com/13574805,청기와감자탕,3.1
221,https://place.map.kakao.com/12364642,파리바게뜨 수원율전점,4.0
222,https://place.map.kakao.com/275468985,최고당돈가스,4.0
223,https://place.map.kakao.com/1466049208,대한닭갈비 본점,3.4
224,https://place.map.kakao.com/1132268046,최가네,3.5
225,https://place.map.kakao.com/11669500,굽네치킨 피자 수원율전점,1.1
226,https://place.map.kakao.com/10361687,뚜레쥬르 성대율전점,3.4
227,https://place.map.kakao.com/10560589,소문난김밥,4.6
228,https://place.map.kakao.com/2040708054,떡보킹 본점,3.9
229,https://place.map.kakao.com/1036685970,파파스,4.5
230,https://place.map.kakao.com/589138753,육전면사무소 수원성균관대점,5.0
231,https://place.map.kakao.com/2014258709,율전방앗간,3.7
232,https://place.map.kakao.com/160178955,화성옥콩콩,2.3
233,https://place.map.kakao.com/774922733,빨간석쇠구이 성대점,5.0
234,https://place.map.kakao.com/20082356,성대찌개고을,3.5
235,https://place.map.kakao.com/2047627551,정직유부 수원성대점,4.0
236,https://place.map.kakao.com/1649788863,파치 성대점,5.0
237,https://place.map.kakao.com/1435052345,웅이네,4.6
238,https://place.map.kakao.com/28718393,배스킨라빈스 수원율전점,0.0
239,https://place.map.kakao.com/333432190,히닭발,4.5
240,https://place.map.kakao.com/91485793,육식,4.0
241,https://place.map.kakao.com/438967509,바바플 성균관대점,4.9
242,https://place.map.kakao.com/1119639144,더벤티 수원율전점,5.0
243,https://place.map.kakao.com/1433138261,곤드레마을,
244,https://place.map.kakao.com/1611863174,달쏭쿠키제작소,0.0
245,https://place.map.kakao.com/770517610,작은바,3.6
246,https://place.map.kakao.com/1498762960,유케집 성대점,5.0
247,https://place.map.kakao.com/535761318,소주방 율전점,3.2
248,https://place.map.kakao.com/1554019024,가장맛있는뒷고기,4.7
